RM-V1,-9.6769616983857,-76.5670442192014,2.80694332880203
RM-V2,-9.2080495290764,-80.810348917902,0.509975320410492
RM-Ip,-40.3639224170785,-7.65750332134832,1.26847114292134
RM-Ia,-37.7106638398983,3.54938923379923,-11.2377791086404
RM-A1,-36.1363760248447,-20.490948621118,13.1840393602484
RM-A2,-44.5504984176385,-29.8048530896502,11.4134624431486
RM-TCs,-52.8840056866648,-33.2289386106388,-8.07900590284186
RM-TCc,-38.5147849197457,-57.4752720512513,-15.6972049018672
RM-TCi,-27.0527644622057,-57.3574681846345,-13.3739736864931
RM-TCpol,-31.8204859825007,-14.2603732478126,-27.5763735407846
RM-TCv,-21.38446856956,-59.8366699643281,-8.35919965160522
RM-PHC,-17.8470923492366,-39.3633801393129,-10.9943693788167
RM-S1,-33.7930039420978,-31.6599001720455,50.8486724807784
RM-S2,-50.6513599939289,-21.9928116808326,16.4147317380745
RM-PCi,-41.6398127683578,-55.0999282463283,38.5216104392522
RM-PCip,-22.5937527707528,-62.5829124966217,49.8119853426641
RM-PCs,-17.6126976053811,-53.0828124804612,55.7946787860346
RM-PCm,-9.4189901607717,-56.4072785037512,36.4912104748124
RM-M1,-24.2266147021696,-22.9942061928008,53.291424156558
RM-PMCm,-9.48018607170015,-0.19097941390548,57.0353797148288
RM-PMCdl,-27.4326892436919,-10.0635187058432,60.3825939415671
RM-PMCvl,-45.954679516622,16.6837144841421,11.9470400244554
RM-FEF,-43.9683712557841,-2.7666974781491,43.4725559164524
RM-PFCdm,-8.93187113437058,33.9492218231965,48.760636533239
RM-PFCdl,-26.3346670593878,6.48096809227962,51.8397058652352
RM-PFCcl,-28.1240320537046,30.2597338731973,38.340504754351
RM-PFCol,-28.5355161567635,39.8587136953223,-0.103660113780024
RM-PFCvl,-39.0985515713224,32.303318794205,20.605815192422
RM-PFCoi,-24.3956742561441,7.55306463626434,-15.6055772102676
RM-PFCom,-10.3277347096774,19.4510687572964,-14.6623084393241
RM-PFCpol,-8.22283339959431,55.1178888884381,9.77584627180528
RM-PFCm,-8.90808657581574,37.2821669078695,11.3885576391554
RM-CCs,-6.44585261490683,17.4167386304347,-7.56812554347825
RM-CCa,-7.1763499871418,7.11230215723733,31.225138756429
RM-CCp,-8.60397734115805,-46.7440362102243,26.3500213265519
RM-CCr,-7.16996140189873,-47.5541458322784,11.3972275949367
RM-Amyg,-23.4915203422818,-12.8612218214764,-22.3673560375838
RM-HC,-25.1944145978647,-29.4479231814946,-12.5231445551601
RM-VACv,-19.9603556928406,-83.8841530207852,-15.3470625739029
RM-VACd,-24.9155363449121,-86.3238763539027,13.2860405165509
RM-G,-31.3113556909722,19.4969438142361,-1.69009620659722
